customer_id,credit_lines_outstanding,loan_amount_o,total_debt_o,income,years_employed,kkb_score,default
2454207,0,7733.96216,4840.913358,111826.6771,2,515,0
3179213,1,5217.512608,7536.433399,93385.34623,7,1362,0
6510009,1,3963.816545,3988.798833,51369.03235,7,383,0
3575754,0,3551.327207,1583.865285,50940.56464,4,1244,0
3374074,0,4110.193577,2878.810496,62740.67121,4,1350,0
9960982,2,3234.606878,10648.38421,70272.40512,6,1277,0
2551304,1,1790.120023,3496.41704,33205.97845,4,1122,0
2703583,0,4117.447113,4849.519196,65346.7355,6,201,0
9367913,1,3410.404225,3895.190931,48877.4902,5,56,0
5951867,0,5222.307833,6715.851375,66258.11462,1,313,0
1387029,1,4624.686598,6784.572318,72566.04742,5,182,0
4824621,0,3520.759643,3890.460963,52594.85595,4,178,0
6086332,5,4298.327026,19769.78712,73853.68499,6,1629,1
3278722,0,4142.025816,4482.23199,78968.24015,5,1890,0
5934374,2,4455.740226,10481.70194,64900.28976,5,751,0
6836622,0,4692.5687,772.2522878,77225.22878,6,1846,0
3255479,0,5828.640562,1018.086163,101808.6163,2,883,0
8311603,2,5030.062163,12169.53125,76599.67271,5,702,0
5074945,1,5394.55459,8647.071771,95327.43691,7,1516,0
9671151,2,2277.194668,5922.869288,45921.48121,4,1780,0
1789639,0,6275.0358,5092.668466,84414.39195,6,1490,0
3918129,0,4927.697673,4667.493831,65726.88149,4,897,0
7491430,0,4629.157845,3494.303512,88905.15307,5,1781,0
9054239,5,4766.802803,18597.93514,66830.80403,3,372,1
2995274,1,3688.940361,9267.791253,76629.67873,5,1679,0
9822251,5,5444.327706,20459.78577,75997.3575,2,1823,1
2740468,3,5175.733086,18601.68134,86690.89062,3,572,1
4745100,0,4083.172444,5080.310638,73693.04741,2,1526,0
3833905,1,3236.909111,5350.88583,54218.16717,4,764,0
4818904,4,4861.419998,16435.65864,68898.74577,2,1441,1
9121328,1,1573.525882,3538.590046,33177.44478,5,716,0
7592950,0,4955.930702,8081.920554,76433.21598,2,1518,0
8168199,0,3590.587922,1276.096715,63695.3664,5,537,0
3285997,0,3541.875861,3586.49501,56861.48947,7,67,0
9522029,1,5818.37025,9387.750025,94931.76498,6,1518,0
4919839,1,5380.598475,7063.290604,86151.16926,6,1449,0
6867660,2,3831.365239,10505.66839,69780.98694,3,694,0
7279475,5,3697.064738,19495.00799,62391.16654,6,1028,1
6966292,0,4602.52809,5859.473168,57915.32567,3,227,0
6416172,0,4700.939886,7893.080577,94932.808,3,945,0
5320278,5,5621.368193,24384.17503,89520.00563,4,1139,1
6828765,5,2645.887719,12710.15479,49728.82694,5,1056,1
9146676,5,2862.908717,13106.55565,47583.86889,3,1820,1
4507963,0,2141.465706,3321.159227,47369.56468,6,574,0
5597893,1,5753.505044,5927.884647,94685.31738,7,683,0
2620682,0,2724.062425,1684.525057,61153.99547,4,1282,0
4195540,0,2079.931492,477.884845,47788.4845,4,965,0
7948428,0,2723.967918,2130.574519,45408.68371,4,1882,0
6763374,1,3850.06869,4111.974283,65712.43585,7,110,0
2900315,1,6662.911137,12126.66736,93986.19393,5,1525,0
5915254,1,3949.337199,7988.454324,86146.60422,6,1205,0
8307650,0,5604.802493,4269.984491,83804.15197,4,140,0
2116178,2,3613.289694,9849.729485,68132.87317,5,24,0
1557537,5,4295.700541,27543.93196,92306.54181,4,1800,1
4534528,1,4362.0027,8497.6789,84165.89708,6,1689,0
6908926,1,5276.047984,10015.51313,82085.2569,6,1518,0
3819928,0,2600.071539,2380.619153,63243.52163,8,865,0
8389298,0,4442.419661,8492.696082,94402.80004,4,251,0
8621503,5,5160.425865,22262.63462,78054.11383,4,189,1
5792673,0,4199.066259,5231.934056,71799.48451,4,107,0
4409582,1,7278.033078,9678.868342,102560.8242,4,926,0
1375444,3,5154.715069,17524.26925,92354.63755,5,1480,0
8393996,4,5712.890598,20247.17526,77563.26048,3,730,1
9057541,0,7839.876417,10009.64454,93606.95689,4,461,0
4981505,1,3833.226165,5630.067583,68549.56654,5,1618,0
5648214,0,2600.494498,2304.754331,51787.19823,6,721,0
7781504,5,4603.9844,24697.86759,85076.28614,5,1366,1
7258338,5,8048.848585,41978.36884,116584.1308,5,583,1
2217537,0,4598.107527,4703.260192,76618.16172,6,600,0
7050810,0,3512.063599,4819.361532,56751.76447,5,1573,0
9321851,1,2181.152358,3951.552805,40776.23472,5,118,0
7756168,5,5143.811559,22191.9761,77353.78186,3,247,1
5325038,5,3982.122212,15394.37788,50987.87243,5,717,1
5708450,0,2682.167425,2520.813306,47674.57114,3,1250,0
3338183,2,4546.278602,7651.576928,69612.87459,10,1777,0
6946833,1,3087.938007,6572.612589,68225.92163,7,158,0
3173406,0,2587.675297,2842.843402,50216.01953,5,1664,0
4076729,0,3598.003891,1641.052144,56267.53514,5,1557,0
3385695,2,4422.131248,10741.41363,100678.7945,8,1108,0
4017882,5,4277.866383,17635.51904,64959.63665,4,1281,1
4300517,3,3015.345442,12606.52971,64975.23999,4,111,0
1746796,0,2837.495406,3425.610171,58457.88065,5,474,0
7457675,0,4775.820104,3931.014126,78828.10544,4,1014,0
4968942,0,6267.848333,5160.019026,97129.21496,4,1059,0
9546426,0,1862.025051,2439.95551,45346.7725,5,1043,0
2627971,1,3352.188299,7418.804335,75927.7993,6,1732,0
7021336,2,4069.834408,12683.72648,79332.75579,3,1134,0
2612691,5,3269.945631,14335.21623,51778.82967,4,757,1
5924495,2,4787.441032,11357.7368,67333.21372,2,88,0
5417921,3,4298.635564,18382.42061,98293.94576,6,555,0
5037379,1,7533.081008,7691.079504,89935.63222,4,1053,0
6892416,0,3088.856253,4388.650021,58614.85106,5,245,0
8453749,4,7511.986944,24256.48061,115131.7325,6,668,1
3850496,0,4544.889483,7021.967369,76494.90895,2,446,0
8646913,4,2075.891479,11673.14427,48771.79411,6,492,1
2663662,1,4831.622696,8656.907109,75881.66304,6,430,0
3637338,5,3460.093408,19597.14788,52979.47258,8,1471,1
3796033,0,6202.008903,4484.077377,107376.0967,6,708,0
9580781,0,6788.688991,3875.452202,106342.0612,7,564,0
2067158,0,6593.835538,1031.433896,103143.3896,5,685,0
4556037,4,7987.43679,27860.93928,113825.2629,3,497,1
4819933,0,2086.797467,1722.842994,33398.6724,4,169,0
8200701,1,3168.654841,4903.41301,48553.38131,5,961,0
5373095,1,5222.306769,10538.66122,80918.45697,4,1499,0
9701377,5,3181.023881,16575.63835,60930.56077,2,1375,1
7662878,3,6306.580764,17832.03561,86539.89155,5,639,0
7332922,1,1537.59265,2655.921774,25163.01097,6,1395,0
7776272,3,2747.528628,11052.72273,53438.00051,6,1688,0
2453956,0,5427.96222,2269.767908,73122.77234,5,638,0
5041459,0,4078.827723,4580.595715,52810.71284,3,697,0
6275232,5,4354.354803,24269.10365,89592.17411,5,521,1
2876280,5,5052.966961,18332.53293,63842.82395,4,1164,1
2068993,4,6056.399817,23401.09377,86427.59839,3,1355,1
2221898,0,4780.664088,6221.39152,66597.21445,2,1801,0
8102277,0,2392.428662,1826.212803,46237.15828,5,1205,0
6911929,0,3689.903588,4145.849315,71507.19573,4,412,0
3531836,0,5815.863975,6039.33484,74115.12223,4,858,0
7634860,0,3999.970608,1801.989647,92004.60442,5,1326,0
7256932,1,6813.71174,9975.408784,96756.25836,6,1271,0
8348514,5,3935.222352,25592.57225,74910.84801,4,740,1
9190806,4,3996.203251,11557.694,56770.9142,7,384,1
8940106,5,3966.631672,19461.53672,72168.15809,8,1312,1
2629088,4,3054.480896,12055.58292,56080.55552,6,1565,1
7923319,0,2395.916941,605.7202187,35105.11218,3,1470,0
4535720,0,5167.247133,6133.873546,82852.12499,3,1780,0
4628098,0,5429.284042,6629.499512,77206.96931,4,1530,0
6824068,3,3766.578419,9984.926803,53539.50183,4,1647,0
6419692,0,3587.638903,5489.764625,60001.65022,3,1075,0
4776926,6,7883.269435,27372.22176,102913.8658,4,816,1
9995365,1,3227.725221,9740.747905,98213.84983,7,236,0
2573370,0,3477.563283,6168.541862,68438.7965,1,1618,0
1872223,0,3791.920959,3164.174811,45068.37997,2,1477,0
1261644,3,3299.866839,11273.81011,54033.46711,4,1170,1
8328152,0,4441.364812,7023.058322,89144.88123,5,861,0
4659382,1,2871.14385,3765.778484,52145.80705,7,1545,0
4936085,1,1695.159442,3087.517249,36231.80557,9,1765,0
6842880,0,3467.756112,5651.179925,62114.28138,3,521,0
4918560,0,5452.283137,5453.758418,75489.71413,4,1021,0
6165857,0,5524.253727,2709.098018,79895.48223,3,236,0
1526088,1,3787.667346,7216.625634,63848.73911,5,1701,0
2406171,1,3346.232509,7677.375204,76801.21121,8,369,0
9388338,1,2606.534167,5889.347909,49871.14227,5,1807,0
5056240,4,2480.697663,9252.208319,35826.03542,3,908,1
2506480,2,6277.440295,15086.47028,103769.7984,8,1575,0
4325239,0,5630.455556,6772.931913,94433.28821,4,520,0
4013093,0,2998.959029,5899.35035,62249.07973,3,1170,0
3467821,0,4324.96727,6172.98775,72525.64577,2,1020,0
3642514,2,3785.089141,6553.441401,51447.53617,8,269,0
7563440,0,3340.608238,4887.981364,57086.87138,4,831,0
1960902,0,3687.060517,3524.643874,50960.14659,3,1029,0
3786867,0,2195.290219,2181.204395,43792.92394,8,957,0
5211561,5,6167.877515,38083.68216,109209.1506,4,1639,1
5861277,0,3950.887982,6642.956198,74980.93105,3,1776,0
8924551,0,4983.327775,8714.629201,88919.20718,5,595,0
9309010,3,3143.389463,11201.3419,68382.63146,9,608,0
3676717,1,2225.120042,3983.865572,45328.08159,6,133,0
5853483,2,1211.172097,2703.607024,20948.77426,8,358,0
1201195,0,4347.758057,5986.298208,89307.62231,4,97,0
6553205,0,3636.487139,5076.525786,66529.10953,6,506,0
2376118,1,4775.366217,9342.222474,81498.52969,6,32,0
1659213,1,6391.747925,9243.80778,86854.57221,6,839,0
7045484,0,3017.627527,4642.463888,61461.31561,5,1771,0
2603207,0,2292.57073,756.6958053,46204.12107,4,67,0
5296381,5,3455.658897,14718.14336,57091.84524,3,1387,1
1908560,1,1302.825563,2484.231261,20218.54918,2,1770,0
7711036,0,6058.666417,10194.79275,112514.6218,4,1589,0
7883315,1,5799.504708,8852.609658,89055.65115,5,1340,0
6173270,0,2290.361754,4014.690097,49253.64865,4,1801,0
8523288,1,5036.969342,9607.868113,86861.7637,6,1730,0
4931223,1,4670.348645,11119.16653,101481.5968,5,171,0
2678097,0,1876.407854,2416.882285,39452.29703,3,1045,0
2362006,0,4137.424439,6441.392803,73636.54724,3,1837,0
2973445,3,2348.746869,5983.120359,40920.09396,7,440,0
2802765,0,3634.60099,1584.461396,81504.49667,4,70,0
3908865,5,4328.238888,14742.82055,50924.58683,2,495,1
2929045,1,3511.14408,8426.993052,71145.65952,7,1262,0
6319697,0,5612.209836,5857.875644,75856.91168,3,914,0
2335255,0,2314.475477,382.322336,38232.2336,3,11,0
6596165,5,2166.900899,8691.723981,31318.19872,4,874,1
4006902,0,4998.726101,4092.565751,75660.67796,6,1384,0
7180784,0,1901.541852,2310.592281,28153.50166,3,809,0
5616307,0,3204.319163,3849.789918,51641.70335,2,1675,0
9146733,5,4744.434869,29139.59686,88508.86924,4,1019,1
4958892,0,4776.120418,6390.527922,71803.89546,3,1402,0
3655360,1,5196.859119,4985.754211,76597.0725,6,1179,0
6302069,0,4933.134997,3713.712441,62846.80258,4,1437,0
6928830,2,3475.94943,9046.415023,84512.65771,8,1455,0
4953159,3,3718.599922,11939.30913,70444.94934,5,524,0
6037505,1,3931.174494,8588.69804,74853.73618,4,611,0
5237790,0,3503.692402,4746.152418,53146.96696,3,1705,0
3752534,5,5672.308503,22013.38589,85434.56731,5,783,1
3822083,5,2875.736412,12671.47324,45185.24944,5,1544,1
9166735,1,3706.046085,7351.58788,68886.89942,7,772,0
7078011,5,2669.831401,12957.55207,46830.19981,9,1315,1
1859350,1,4117.146678,7780.847868,68323.66326,6,1140,0
9658715,0,3812.974698,733.5588212,73355.88212,6,1343,0
7408008,1,3324.328211,10836.48245,82044.31304,5,899,0
1451482,1,5300.731486,7124.773478,77805.69961,5,1646,0
7550862,0,4061.486686,2637.001434,73871.81191,4,1034,0
6306613,1,4891.8562,11372.4309,89228.87641,3,1267,0
9237937,1,3341.427668,7615.78144,66608.32151,6,1537,0
5404341,1,2994.57033,5593.283496,58173.51243,6,1646,0
5667224,0,3218.236955,873.2462096,51265.27274,3,1188,0
3832409,5,3652.237653,18495.57882,67423.43461,4,714,1
3894600,0,3401.967412,4310.060773,69056.85359,4,1725,0
6561290,0,2810.51433,2861.9268,41729.75557,5,1508,0
8449665,0,7157.343328,5313.05678,129354.8337,3,814,0
9016027,0,3051.273655,6395.750423,69004.92635,5,1019,0
7937291,3,4406.064294,13337.87777,64818.58305,2,813,1
6487943,0,1870.556714,4531.59018,48036.9865,4,834,0
5502840,0,6065.266833,4854.529125,114416.7791,4,1560,0
4056453,2,4290.956525,7013.484561,69005.49749,7,1669,0
7910715,2,4856.290141,9405.019938,77793.39003,8,1714,0
3863304,2,6018.861583,11529.46502,88866.41751,6,974,0
3410880,2,6886.045429,13480.31845,82749.84566,5,367,0
8810787,5,3752.958443,15858.8301,55150.15596,2,199,1
6305556,5,2187.900434,12093.62385,45887.84816,8,536,1
4187979,0,5145.026147,1918.392899,76774.27605,2,658,0
8786650,1,5110.456033,6708.764119,75395.42211,4,1606,0
9664142,4,3373.950023,12451.9481,54016.38995,5,1682,1
3861860,2,4615.845473,7086.702121,65786.52995,7,1339,0
5692751,1,2547.25415,8226.484922,65265.15832,4,1515,0
5351949,4,3945.25448,14454.64194,60648.88659,3,379,1
7314842,3,3123.300028,12436.01852,63712.73331,5,384,0
9559402,2,5040.857003,7557.952144,84847.55783,7,1649,0
5936762,1,4316.701556,6736.890358,84754.87494,6,1172,0
8183905,0,4307.39082,2893.707351,64497.24323,7,104,0
6360430,1,4074.039575,4384.383296,58731.42963,6,1636,0
8983350,5,3724.372161,16028.09222,62921.54566,5,1639,1
4641292,0,3784.204909,6719.436572,75533.74684,5,1667,0
4467223,1,4616.920429,8046.310323,58735.81653,5,173,0
4801775,1,5322.357599,10089.67841,84995.64043,5,517,0
9968546,0,4904.581262,4698.463575,80869.84714,6,726,0
6502970,1,4693.37135,11691.51453,85722.62563,6,1724,0
2373090,5,4532.760586,22132.02512,91042.12095,6,1757,1
1368041,0,3882.819162,5061.385131,64228.46415,2,1080,0
5668934,0,4518.928952,6606.722207,75938.5511,5,1087,0
8251268,0,5623.643374,5717.1426,79243.73999,3,1659,0
5313459,1,6035.475148,13715.04846,101560.7679,4,1328,0
6041888,1,3270.399936,5744.474659,55359.0448,4,1587,0
8185888,0,5294.541149,4940.053234,71359.68985,4,1231,0
5647098,1,3257.532515,5713.157484,47422.61378,5,1877,0
9177559,1,6982.214944,9115.62331,104349.1585,7,1446,0
6741407,1,2946.75845,4886.771321,64082.68312,8,703,0
7580253,5,4661.431296,21156.68926,68748.36617,4,1516,1
8033180,0,4897.821347,578.3326735,57833.26735,3,1081,0
6641345,0,3616.54203,5325.083492,55491.91655,3,739,0
1450595,5,5299.605945,24534.14902,73401.96116,3,1219,1
4846862,5,4338.461282,17095.02406,63496.12099,3,1661,1
2273376,0,5037.409274,4625.445018,82343.29585,4,349,0
5592932,1,8221.971823,13632.83797,109075.5927,4,422,0
2288495,0,3373.47251,3569.842398,63704.98409,2,1883,0
5583702,0,3675.638193,3140.332117,62652.7465,3,284,0
4094551,0,5319.431652,2457.148864,97679.63607,7,878,0
1183316,5,5208.123622,18310.41416,67625.02268,3,719,1
2123871,0,9357.939122,9355.688701,107740.8142,2,960,0
5527411,4,6039.689753,18457.26945,71993.39794,2,1157,1
1709360,0,6285.715376,3617.73958,102593.6066,4,1263,0
8703736,1,4837.567022,9514.617944,80928.66516,5,539,0
7828260,0,7390.87706,4691.254498,88573.72583,5,561,0
7383465,1,3804.856829,4315.673113,64778.29187,7,1826,0
2549059,1,3240.802679,5561.657479,53301.45532,5,558,0
8161376,1,6224.136778,9045.3838,103108.9874,3,731,0
6712231,0,3379.783808,3535.835357,60637.64455,5,775,0
4514364,0,4187.914669,737.4092908,73740.92908,4,1736,0
1003735,1,2387.846795,3929.490136,45619.09968,6,26,0
5760758,4,3547.266508,15839.52521,64299.63546,5,1434,1
8163157,0,7175.96892,8174.542171,100738.6788,3,1672,0
1301352,0,3826.565464,5527.147542,67178.62139,4,419,0
1473672,5,5059.924247,22602.19849,62774.54093,3,546,1
4446981,3,5592.06608,14653.80472,86612.06247,5,1203,0
5604163,1,5462.966475,9043.461742,70012.79316,3,1489,0
5269743,0,6863.007842,5147.907002,88837.6485,4,70,0
4835829,0,6366.489801,6100.508763,103904.1487,3,578,0
3296879,0,3541.915842,6260.103897,72252.39991,3,1557,0
1538778,0,3594.825701,4394.332363,62089.99224,3,427,0
1281168,0,4362.175261,4098.944507,69060.19634,6,1201,0
1889290,0,3082.595417,2217.425058,58651.97047,4,1805,0
7213672,2,5405.205084,9767.715139,69472.13138,5,602,0
8073803,0,4319.934189,5459.60795,61424.15977,4,1443,0
4915789,5,2372.160278,10064.94338,34056.5216,5,712,1
1696766,1,2641.550845,5434.833535,53631.97898,6,924,0
4741103,2,5824.095815,12401.77625,92964.69473,4,1026,0
9870780,5,5032.174207,17728.41032,58015.46655,4,907,1
3249880,0,4146.797624,2891.499736,70727.88509,4,984,0
5840473,5,2536.548133,11442.74957,37990.83557,3,462,1
3969432,5,6739.231819,26056.87209,82227.10749,3,1214,1
4942240,3,3966.203265,12132.27569,61383.4036,5,1001,0
5245658,2,7906.180172,15022.86453,94657.21345,3,628,0
5265859,0,2170.745892,5208.732989,57921.07259,4,351,0
7459132,0,3395.853068,5302.102643,60563.90263,3,1755,0
6227841,0,4180.075427,5422.842875,63086.00451,3,867,0
1480603,4,2721.436749,10858.20226,43343.95016,1,380,1
1056921,0,3548.905465,2962.791576,52752.51267,3,587,0
4696259,1,2807.830668,7111.428816,58712.62982,5,595,0
9169262,2,4740.200687,10964.27712,69852.64626,3,1100,0
1332049,2,3742.738873,11731.17525,67625.80267,5,988,0
1639786,5,6239.887461,22242.7118,72296.38158,4,1437,1
7113344,1,4179.215143,9736.668909,79250.15276,5,1276,0
5058322,2,4051.684801,7633.473395,58873.34322,6,170,0
3075685,2,5377.604259,8269.899401,80688.2867,7,1815,0
2866355,0,2647.211885,2991.811639,54473.93072,3,1130,0
6985060,0,4054.358698,3483.722421,73849.22559,6,155,0
5714040,1,4281.64628,7378.509081,68063.92775,5,28,0
6744062,1,3945.19903,7777.410875,64239.30264,5,368,0
3522070,5,7543.390862,36575.47006,115721.5257,4,896,1
5737341,0,2603.007495,458.0638439,45806.38439,5,1626,0
8740057,1,5081.897067,8575.267922,83270.88064,5,196,0
3849267,2,3778.280187,15492.45441,83978.92958,5,496,0
4567238,0,2305.900355,2970.03859,43285.8533,4,22,0
2473685,5,4179.500632,21696.5674,75141.4142,3,1758,1
6748799,4,2933.381046,11922.10749,42860.19024,0,824,1
1292599,1,3355.948036,5557.006875,60362.98677,7,1889,0
3239917,5,1720.259908,8848.334561,28388.8329,4,1785,1
7417537,0,3951.463021,6706.825716,68170.27791,4,1552,0
1174655,0,3260.725933,3749.09663,53740.64033,4,652,0
9901793,0,5234.093636,3298.703522,86098.30776,2,1847,0
4637390,2,1894.985826,8085.556586,53397.75338,6,879,0
4588318,0,4884.179876,3891.938209,83013.00407,6,1628,0
5828377,5,6120.837303,34761.72529,111376.1237,5,295,1
6752645,3,6999.640199,17463.59153,102060.8335,6,594,0
5135923,5,3880.328782,17053.74533,58230.02794,6,507,1
8958246,1,4202.102572,8015.94477,63341.87985,5,507,0
9658128,1,429.8596126,1461.304466,11771.47195,6,1028,0
2803154,0,1955.726917,2325.489556,58016.70505,7,1497,0
7361551,3,3021.023187,9165.221004,49108.40639,4,1680,0
3708217,0,1982.714868,530.3181937,39995.43322,6,460,0
9961027,0,3077.366735,6775.529421,65059.52135,4,1171,0
3279844,0,6781.047399,2288.759719,83427.77034,3,370,0
3655540,3,5053.516846,14187.04871,69405.39591,5,1768,0
7428145,0,7004.287242,9460.963403,120639.2273,2,1367,0
8101478,2,4762.277715,12627.96353,86580.30825,5,1892,0
2157256,4,2946.32428,16682.82704,71556.99408,3,13,1
6000025,0,4597.693164,7551.521974,80341.83357,4,52,0
4111058,2,3882.399333,7230.814778,56872.04827,5,1463,0
6505842,0,6885.852475,3968.553779,90437.57877,4,833,0
6010573,1,5055.094933,6430.151449,79865.95073,6,1686,0
9872677,1,4227.519704,10929.75401,90206.35876,7,1760,0
9403002,0,5075.640673,1091.017496,109101.7496,6,1415,0
6885884,0,2459.931592,3264.164016,69103.83535,5,814,0
7114738,1,4065.210895,6574.310844,71553.79753,5,1273,0
9089351,5,7607.008155,25712.93271,93765.18498,2,1321,1
2651410,5,5040.404863,23395.04103,84770.5444,4,95,1
7531751,1,4169.060241,7651.430298,70963.84183,8,1777,0
7948690,0,3897.397,648.9588247,64895.88247,4,806,0
2146474,1,4039.261018,8923.309898,75535.88899,6,1651,0
8931789,0,3153.723401,642.1890644,58582.85855,2,166,0
7294812,2,1921.112282,6668.391556,51563.58124,7,1064,0
4124196,1,2725.307266,5047.941898,47307.93096,4,1633,0
5358839,0,4098.765063,4634.080257,71973.78468,4,1664,0
5406384,0,3960.165637,6198.250672,60721.1251,2,1258,0
9269181,3,5881.488571,15071.99012,75723.62745,4,820,0
9723198,3,4590.852814,14624.39601,78424.67328,3,537,1
8261509,1,2060.105481,3162.686149,36255.96166,5,561,0
6869879,0,2720.083295,4641.010802,74014.57378,5,531,0
1937212,0,4966.541412,5912.835759,77613.28769,3,1356,0
9233414,0,4977.405183,5734.194244,80187.86105,3,1492,0
2205240,0,4818.129443,1198.314417,69683.62098,6,258,0
2501273,5,2982.587207,14552.48194,42011.58513,4,577,1
1626498,5,6774.331885,28778.41852,104460.9161,3,224,1
9529733,0,4366.113323,3765.02607,62871.37032,3,18,0
5439203,0,5459.222452,958.6124895,95861.24895,1,33,0
3123712,1,2653.518558,5909.924698,65350.52041,8,1632,0
1726945,0,2805.670759,1654.650582,42902.60256,4,773,0
4707928,5,6402.106191,26074.75826,91301.4002,3,457,1
7513104,0,4315.864447,4488.302453,59158.8195,3,30,0
9951047,0,3174.014596,856.6910812,67078.83806,5,1468,0
5971226,0,2791.443083,2491.841406,36600.92555,5,716,0
6464192,1,4631.452768,7783.70838,97100.08256,6,438,0
8522964,0,3568.769822,5587.352361,63340.25173,4,1217,0
9116478,2,3963.547748,11045.67152,98023.48313,7,1475,0
3518161,4,5790.801436,21522.42637,95739.75593,3,1321,1
9927047,1,3606.37599,5177.226607,52345.81827,5,550,0
5672266,0,5595.641491,6345.356809,79062.33122,5,504,0
9371261,1,3831.904861,5653.217775,66665.83384,5,444,0
2057317,1,4526.932193,7790.804597,68374.29606,5,159,0
1876852,0,8067.162059,9418.01032,109414.8374,5,496,0
8961489,1,5065.825677,6371.950247,79884.24017,6,1178,0
7053119,6,3741.237779,18533.16435,63905.24476,4,750,1
2575044,1,2823.80472,7385.097761,65848.66372,5,199,0
9054291,1,5150.252929,12602.40773,101469.2857,7,1839,0
1921260,5,7853.785833,33878.83486,111642.3591,3,47,1
7140685,0,3461.175177,2507.834308,61838.4366,5,778,0
2845455,5,3881.188391,12616.85768,43944.8909,3,1285,1
1635384,3,3598.647544,11631.53833,57155.73568,5,1195,0
8256082,2,3765.904981,9724.065584,60380.57015,3,1842,0
8626593,2,2154.999257,3926.656874,35128.16329,5,507,0
1952330,3,2085.445688,10476.48381,59598.66131,8,222,0
1838187,3,2409.484009,7516.150467,43676.75176,5,1143,0
6529846,0,4833.684299,5024.954096,69871.16016,2,1007,0
1258386,0,3349.438036,4395.227963,55398.92745,4,1352,0
7715630,0,2214.404575,2382.852103,32042.08554,3,286,0
9240933,1,9201.662647,14961.0116,127640.2688,2,286,0
7759729,3,5543.108759,17741.62727,89198.89849,5,1190,0
3076188,5,5644.018871,24460.10612,76419.51846,3,1053,1
2710547,2,4517.910858,12418.77352,79237.71161,4,1255,0
7125405,0,5355.264587,964.5437711,91171.35806,5,179,0
1554615,5,5995.952344,28908.28139,95033.64057,3,479,1
5839297,0,3161.895602,3213.463607,51638.1963,4,1094,0
5039257,0,1119.491083,1509.611963,37956.39525,7,1536,0
7701350,5,2048.664961,12627.52167,42921.19788,3,150,1
2822367,0,6676.215187,9865.764556,106800.7308,5,930,0
7860934,1,6118.859453,8327.397617,91261.62177,6,1879,0
7293436,0,1415.543848,1704.384881,28603.16172,2,1661,0
3148422,4,2941.607165,17621.73983,83420.53692,7,1373,1
4210234,1,5056.251809,7300.368723,74777.93847,6,1583,0
1594134,1,3211.979954,3744.535676,59775.37669,6,960,0
5044185,1,1429.636869,2084.678804,21536.87606,6,860,0
3345402,1,3444.519179,5743.746735,55636.01429,4,422,0
2021364,0,2828.389423,4957.489492,59974.49754,2,447,0
6039211,1,3351.19059,5423.102904,52213.89093,5,578,0
6107952,0,5139.410079,6643.962991,68990.67163,3,1662,0
1773501,4,4467.987174,22682.1544,81300.10323,1,251,1
2669717,1,4632.844453,8117.976727,74391.99303,4,917,0
1743403,0,4075.07282,3459.427428,63427.82618,4,1083,0
7110870,3,6376.349348,18845.49642,94823.91138,3,1877,0
4042280,1,5317.395322,8874.134931,77109.63632,5,558,0
1640519,5,6540.392701,23367.12711,80466.548,2,1465,1
2723842,3,6024.665132,21016.75033,101983.693,4,980,1
9783050,2,6990.953982,12446.60683,75660.05054,1,1118,0
3301783,1,3327.801345,8548.855657,80772.2534,6,918,0
7160742,1,3676.141354,6194.577634,77451.17932,5,1213,0
5215937,1,7122.072827,6647.439077,87443.47419,5,1000,0
2635565,2,5722.344215,10206.36194,77226.91414,5,1158,0
3766472,2,4937.457553,10762.76624,105078.1693,10,1285,0
1126851,1,3039.672139,6181.006259,54814.07892,7,1301,0
7722889,1,3789.569964,7755.375374,71837.17182,2,1828,0
4010165,0,5274.518554,936.1143076,93611.43076,5,89,0
5493189,4,5410.549713,15340.69016,65704.90714,2,317,1
2375319,0,2641.401611,3331.309203,69032.72665,5,1821,0
8417907,0,4707.093339,5876.13626,65688.57267,3,95,0
2965701,0,4523.943932,811.458256,81145.8256,5,521,0
6096551,0,5575.425399,5675.077909,80665.53314,4,1283,0
8854751,0,3807.987647,5124.07778,69989.35983,4,168,0
7418768,3,6180.37994,18065.58138,99018.10308,6,238,0
6428841,1,4152.31042,8631.691612,80504.58323,5,948,0
8992348,0,3299.750608,3459.322702,79468.39225,9,364,0
2588118,1,4253.071815,7010.543245,77476.22921,4,1398,0
9671973,3,2097.389207,7962.110886,42049.76102,4,580,0
6009934,5,4992.307979,20320.19944,67797.73406,4,1161,1
4688710,0,3753.758562,2376.897914,70771.34741,5,697,0
3302025,1,4528.393585,8666.414234,54265.49454,0,894,0
7704328,0,2598.616517,3822.22882,59009.58282,5,1583,0
9785806,1,2787.058486,8322.009368,87202.57557,6,1898,0
7211014,1,4397.595918,12508.27516,99137.05552,6,1150,0
1294815,5,3583.057273,19766.16806,69474.30661,3,141,1
5221785,0,3668.268103,2637.097785,59963.7932,5,374,0
7590865,0,3041.805355,3108.723726,61363.66413,6,1377,0
4576923,0,4444.295181,7597.951892,81711.24109,4,726,0
7956972,0,5756.328504,2754.338344,74821.69957,1,963,0
7365611,2,4162.703338,12185.19344,93520.18342,9,1443,0
1604464,3,3716.653994,14457.85976,86584.87504,9,1777,0
6021706,0,5230.784397,3358.662667,72373.99867,3,38,0
2546824,0,4397.856242,7068.303608,84865.99745,6,1119,0
5378668,1,2812.332048,7296.001096,60692.16528,7,519,0
4458759,1,3863.387108,9501.898864,84122.71481,7,500,0
8262095,1,4907.945093,11018.27158,95767.8639,6,1304,0
